OrderID,OrderDateTime,StoreID,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,PaymentID,PaymentMethod,Channel,Status,OrderTotal,Currency
28778,2025-04-25T13:33:00,2,582,41,1,100.04,0,PMT00028778,CARD,POS,Completed,100.04,INR
28779,2025-05-27T22:12:00,9,4431,41,1,100.04,0,PMT00028779,WALLET,Online,Pending,100.04,INR
28780,2025-07-22T05:40:00,6,5825,185,1,16.19,10,PMT00028780,CARD,POS,Completed,14.57,INR
28781,2025-05-26T17:34:00,7,1705,8,1,44.36,10,PMT00028781,CARD,POS,Completed,39.92,INR
28782,2025-07-05T07:05:00,12,3496,42,1,81.85,15,PMT00028782,CARD,POS,Completed,69.57,INR
28783,2025-07-30T02:23:00,9,2103,193,1,19.46,5,PMT00028783,CARD,Online,Completed,18.49,INR
28784,2025-06-04T14:48:00,5,2845,114,1,57.26,0,PMT00028784,CARD,Online,Completed,57.26,INR
28785,2025-04-02T01:57:00,1,1835,141,1,67.73,5,PMT00028785,WALLET,POS,Completed,64.34,INR
28786,2025-04-27T15:57:00,7,1506,220,1,128.96,10,PMT00028786,CARD,POS,Completed,116.06,INR
28787,2025-06-29T20:23:00,5,2899,170,1,78.33,5,PMT00028787,CARD,POS,Completed,74.41,INR
28788,2025-04-06T11:09:00,1,1681,178,1,60.63,5,PMT00028788,CARD,POS,Completed,57.6,INR
28789,2025-04-27T03:18:00,12,5827,181,2,17.57,0,PMT00028789,UPI,POS,Completed,35.14,INR
28790,2025-07-08T08:22:00,8,5048,48,2,70.34,5,PMT00028790,UPI,Online,Completed,133.64,INR
28791,2025-05-13T23:08:00,11,1827,85,1,55.46,0,PMT00028791,CARD,POS,Completed,55.46,INR
28792,2025-06-09T15:36:00,1,3507,225,1,39.69,0,PMT00028792,CARD,Online,Completed,39.69,INR
28793,2025-05-16T08:07:00,7,5341,188,1,25.23,0,PMT00028793,CARD,POS,Completed,25.23,INR
28794,2025-08-12T18:55:00,8,1320,131,2,111.23,0,PMT00028794,CARD,POS,Completed,222.46,INR
28795,2025-05-16T10:55:00,3,5179,83,1,79.03,0,PMT00028795,CASH,POS,Completed,79.03,INR
28796,2025-07-03T23:22:00,1,3871,73,1,29.36,5,PMT00028796,WALLET,POS,Completed,27.89,INR
28797,2025-05-17T05:54:00,7,3080,176,1,26.16,0,PMT00028797,UPI,POS,Completed,26.16,INR
28798,2025-07-30T10:28:00,9,1849,99,6,45.5,0,PMT00028798,CARD,POS,Pending,273.0,INR
28799,2025-06-01T23:37:00,11,4132,159,1,101.86,5,PMT00028799,CASH,POS,Cancelled,96.77,INR
28800,2025-08-13T09:54:00,10,1931,63,1,29.24,0,PMT00028800,UPI,Online,Completed,29.24,INR
28801,2025-06-18T05:59:00,1,3528,52,1,108.43,15,PMT00028801,CARD,POS,Completed,92.17,INR
28802,2025-05-14T21:11:00,1,999,83,1,79.03,5,PMT00028802,UPI,Online,Completed,75.08,INR
28803,2025-04-19T17:47:00,10,1090,5,1,37.46,0,PMT00028803,CASH,Online,Cancelled,37.46,INR
28804,2025-07-24T04:30:00,7,1882,149,1,101.87,10,PMT00028804,UPI,POS,Completed,91.68,INR
28805,2025-06-07T04:23:00,5,4335,189,1,53.07,5,PMT00028805,CARD,Online,Refunded,50.42,INR
28806,2025-06-05T11:51:00,5,5868,227,1,70.56,0,PMT00028806,UPI,POS,Completed,70.56,INR
28807,2025-06-11T04:58:00,6,1207,105,1,123.71,0,PMT00028807,CARD,Online,Completed,123.71,INR
28808,2025-05-10T19:03:00,11,1112,141,1,67.73,0,PMT00028808,UPI,Online,Completed,67.73,INR
28809,2025-06-15T13:22:00,1,688,69,1,70.33,5,PMT00028809,CARD,POS,Completed,66.81,INR
28810,2025-06-20T18:15:00,7,3397,240,1,38.32,0,PMT00028810,UPI,POS,Completed,38.32,INR
28811,2025-05-08T09:58:00,2,5920,241,1,55.17,20,PMT00028811,UPI,POS,Completed,44.14,INR
28812,2025-04-25T22:02:00,5,2171,245,2,43.1,0,PMT00028812,CARD,POS,Cancelled,86.2,INR
28813,2025-05-17T11:54:00,12,2315,67,5,25.45,0,PMT00028813,CARD,POS,Completed,127.25,INR
28814,2025-06-09T11:58:00,6,2142,23,1,66.03,15,PMT00028814,CARD,POS,Completed,56.13,INR
28815,2025-05-17T14:36:00,2,4667,158,1,106.89,10,PMT00028815,CARD,Online,Completed,96.2,INR
28816,2025-04-11T03:43:00,10,386,111,1,84.53,15,PMT00028816,UPI,POS,Completed,71.85,INR
28817,2025-06-01T02:31:00,11,5607,74,1,58.51,0,PMT00028817,CARD,POS,Completed,58.51,INR
28818,2025-06-27T22:57:00,12,795,56,1,65.47,0,PMT00028818,CARD,POS,Pending,65.47,INR
28819,2025-07-29T06:21:00,9,78,103,1,60.1,15,PMT00028819,CARD,Online,Completed,51.08,INR
28820,2025-08-17T11:34:00,6,5135,12,1,59.13,15,PMT00028820,CARD,POS,Completed,50.26,INR
28821,2025-04-20T05:34:00,10,1962,203,1,15.88,0,PMT00028821,CASH,Online,Completed,15.88,INR
28822,2025-07-21T03:47:00,12,3715,208,1,36.62,0,PMT00028822,CARD,Online,Completed,36.62,INR
28823,2025-05-10T16:39:00,2,558,134,1,106.55,5,PMT00028823,CASH,POS,Completed,101.22,INR
28824,2025-07-12T03:38:00,9,285,50,1,43.49,20,PMT00028824,CARD,Online,Completed,34.79,INR
28825,2025-06-26T02:26:00,10,3247,243,1,26.64,0,PMT00028825,CARD,Online,Completed,26.64,INR
28826,2025-05-05T12:18:00,8,3861,213,8,101.29,0,PMT00028826,CARD,POS,Completed,810.32,INR
28827,2025-04-04T12:50:00,2,3679,15,1,64.63,0,PMT00028827,CARD,POS,Completed,64.63,INR
28828,2025-08-09T08:18:00,3,3724,162,3,111.68,0,PMT00028828,CARD,POS,Completed,335.04,INR
28829,2025-08-03T13:58:00,2,2349,106,1,22.26,0,PMT00028829,UPI,POS,Completed,22.26,INR
28830,2025-08-10T02:49:00,3,5029,72,1,86.48,0,PMT00028830,CARD,POS,Completed,86.48,INR
28831,2025-07-31T18:45:00,7,3299,119,2,64.64,0,PMT00028831,UPI,POS,Completed,129.28,INR
28832,2025-07-04T12:35:00,3,2617,130,1,34.45,5,PMT00028832,UPI,Online,Completed,32.73,INR
28833,2025-06-17T19:27:00,10,1433,89,4,10.77,10,PMT00028833,CARD,POS,Completed,38.76,INR
28834,2025-06-05T06:18:00,11,5341,53,2,62.28,0,PMT00028834,WALLET,Online,Pending,124.56,INR
28835,2025-06-26T15:40:00,7,127,14,2,33.11,0,PMT00028835,CARD,POS,Cancelled,66.22,INR
28836,2025-05-17T00:20:00,2,1454,22,1,111.02,0,PMT00028836,WALLET,Online,Completed,111.02,INR
28837,2025-07-04T12:51:00,8,2199,16,1,41.72,5,PMT00028837,CARD,POS,Completed,39.63,INR
28838,2025-05-06T23:04:00,11,3040,141,1,67.73,0,PMT00028838,CASH,POS,Completed,67.73,INR
28839,2025-04-04T15:57:00,2,2103,168,3,51.54,10,PMT00028839,CARD,Online,Completed,139.17,INR
28840,2025-04-03T21:48:00,2,1616,67,1,25.45,0,PMT00028840,CARD,POS,Completed,25.45,INR
28841,2025-08-15T11:04:00,12,1275,237,1,70.64,10,PMT00028841,CARD,Online,Pending,63.58,INR
28842,2025-04-21T00:27:00,9,2517,112,1,76.65,5,PMT00028842,CASH,POS,Completed,72.82,INR
28843,2025-05-24T04:24:00,10,4972,226,1,30.11,10,PMT00028843,UPI,POS,Completed,27.1,INR
28844,2025-08-15T08:55:00,12,1345,144,1,94.67,0,PMT00028844,CARD,POS,Completed,94.67,INR
28845,2025-07-12T20:18:00,8,1174,8,2,44.36,0,PMT00028845,CARD,Online,Pending,88.72,INR
28846,2025-07-24T03:53:00,4,1348,229,1,45.0,0,PMT00028846,CARD,POS,Completed,45.0,INR
28847,2025-07-13T19:07:00,9,129,228,1,64.99,0,PMT00028847,UPI,Online,Completed,64.99,INR
28848,2025-06-27T16:15:00,5,5396,88,1,34.76,0,PMT00028848,CARD,POS,Completed,34.76,INR
28849,2025-06-29T19:55:00,2,939,123,1,52.93,10,PMT00028849,CARD,Online,Completed,47.64,INR
28850,2025-04-07T12:27:00,5,405,213,2,101.29,0,PMT00028850,CARD,POS,Completed,202.58,INR
28851,2025-08-02T12:15:00,8,1597,48,1,70.34,20,PMT00028851,CASH,POS,Completed,56.27,INR
28852,2025-04-22T23:48:00,5,5556,25,1,56.23,0,PMT00028852,CARD,POS,Completed,56.23,INR
28853,2025-08-03T16:29:00,10,3327,185,1,16.19,0,PMT00028853,UPI,POS,Pending,16.19,INR
28854,2025-08-02T15:16:00,7,4854,15,1,64.63,15,PMT00028854,CARD,POS,Pending,54.94,INR
28855,2025-06-24T20:42:00,1,2841,154,1,54.88,10,PMT00028855,UPI,Online,Completed,49.39,INR
28856,2025-05-27T06:06:00,10,2882,242,1,97.65,10,PMT00028856,UPI,POS,Completed,87.88,INR
28857,2025-05-14T11:17:00,5,2504,171,1,66.22,0,PMT00028857,UPI,POS,Completed,66.22,INR
28858,2025-06-14T14:02:00,4,5805,67,1,25.45,15,PMT00028858,WALLET,POS,Returned,21.63,INR
28859,2025-05-13T07:29:00,6,221,12,1,59.13,0,PMT00028859,CARD,POS,Returned,59.13,INR
28860,2025-07-25T08:57:00,4,553,35,1,48.24,0,PMT00028860,WALLET,Online,Completed,48.24,INR
28861,2025-07-07T22:05:00,4,2451,39,1,47.29,0,PMT00028861,CARD,POS,Completed,47.29,INR
28862,2025-08-08T09:25:00,8,193,213,1,101.29,0,PMT00028862,UPI,POS,Completed,101.29,INR
28863,2025-08-06T21:21:00,12,523,208,1,36.62,20,PMT00028863,CARD,Online,Returned,29.3,INR
28864,2025-07-05T20:54:00,3,1776,226,1,30.11,5,PMT00028864,CARD,POS,Completed,28.6,INR
28865,2025-04-10T16:41:00,11,4945,44,1,161.63,15,PMT00028865,CARD,POS,Completed,137.39,INR
28866,2025-07-05T14:25:00,2,2860,163,1,95.91,15,PMT00028866,CARD,POS,Cancelled,81.52,INR
28867,2025-05-04T09:47:00,6,4989,35,2,48.24,5,PMT00028867,CARD,Online,Completed,91.66,INR
28868,2025-08-15T19:01:00,5,223,161,1,77.31,5,PMT00028868,CARD,Online,Completed,73.44,INR
28869,2025-06-16T19:58:00,5,3042,118,1,54.02,0,PMT00028869,UPI,POS,Completed,54.02,INR
28870,2025-08-08T23:56:00,10,718,141,1,67.73,0,PMT00028870,CARD,POS,Completed,67.73,INR
28871,2025-04-21T08:37:00,10,5321,191,3,26.12,0,PMT00028871,CARD,Online,Completed,78.36,INR
28872,2025-07-17T01:01:00,11,767,183,1,74.47,0,PMT00028872,WALLET,POS,Completed,74.47,INR
28873,2025-04-06T05:06:00,6,4558,18,2,89.9,0,PMT00028873,CARD,POS,Completed,179.8,INR
28874,2025-07-28T00:07:00,3,4503,203,1,15.88,0,PMT00028874,CASH,POS,Completed,15.88,INR
28875,2025-06-27T08:19:00,5,3207,213,1,101.29,20,PMT00028875,UPI,POS,Completed,81.03,INR
28876,2025-08-12T13:16:00,5,1610,113,1,52.65,10,PMT00028876,CARD,POS,Returned,47.38,INR
28877,2025-05-04T21:44:00,8,3564,133,1,53.18,0,PMT00028877,UPI,POS,Completed,53.18,INR
28878,2025-05-27T16:21:00,3,4641,229,1,45.0,0,PMT00028878,CASH,Online,Completed,45.0,INR
28879,2025-05-06T04:38:00,2,1962,181,1,17.57,0,PMT00028879,CARD,POS,Completed,17.57,INR
28880,2025-06-26T19:21:00,11,517,10,3,22.57,0,PMT00028880,CARD,Online,Completed,67.71,INR
28881,2025-04-07T02:12:00,7,5633,148,1,138.3,0,PMT00028881,WALLET,POS,Completed,138.3,INR
28882,2025-08-09T16:22:00,11,5945,211,1,66.4,0,PMT00028882,UPI,POS,Completed,66.4,INR
28883,2025-05-12T23:54:00,3,3438,80,1,99.68,0,PMT00028883,CARD,POS,Completed,99.68,INR
28884,2025-04-16T21:23:00,3,773,184,1,64.16,0,PMT00028884,UPI,POS,Completed,64.16,INR
28885,2025-04-09T00:19:00,4,5032,94,1,67.68,0,PMT00028885,UPI,POS,Completed,67.68,INR
28886,2025-05-02T04:25:00,3,4237,112,1,76.65,0,PMT00028886,CARD,POS,Completed,76.65,INR
28887,2025-07-15T00:31:00,11,2745,35,1,48.24,0,PMT00028887,CARD,Online,Completed,48.24,INR
28888,2025-05-05T06:07:00,10,3564,128,1,38.43,0,PMT00028888,CARD,Online,Completed,38.43,INR
28889,2025-05-07T00:45:00,4,3497,24,1,120.99,0,PMT00028889,CARD,POS,Returned,120.99,INR
28890,2025-07-27T15:31:00,4,4527,83,1,79.03,0,PMT00028890,CARD,Online,Completed,79.03,INR
28891,2025-07-26T06:19:00,8,2538,125,3,30.66,0,PMT00028891,CARD,Online,Completed,91.98,INR
28892,2025-05-23T14:24:00,11,4854,249,1,72.05,5,PMT00028892,CARD,POS,Completed,68.45,INR
28893,2025-05-29T18:23:00,11,2867,13,6,18.15,15,PMT00028893,UPI,POS,Completed,92.58,INR
28894,2025-05-06T16:38:00,8,4189,169,1,21.07,0,PMT00028894,CARD,POS,Completed,21.07,INR
28895,2025-06-04T06:38:00,1,752,236,2,57.67,0,PMT00028895,CARD,POS,Completed,115.34,INR
28896,2025-05-19T08:50:00,6,3018,53,1,62.28,5,PMT00028896,CARD,POS,Completed,59.17,INR
28897,2025-05-14T16:40:00,10,5982,129,1,18.64,0,PMT00028897,CARD,POS,Completed,18.64,INR
28898,2025-04-06T02:09:00,6,4507,162,2,111.68,5,PMT00028898,WALLET,POS,Completed,212.2,INR
28899,2025-06-25T22:19:00,7,1187,122,1,22.69,15,PMT00028899,CARD,POS,Completed,19.29,INR
28900,2025-05-22T19:18:00,1,3251,234,1,118.63,10,PMT00028900,CARD,POS,Returned,106.77,INR
28901,2025-04-08T16:01:00,10,3183,143,1,92.0,5,PMT00028901,UPI,Online,Completed,87.4,INR
28902,2025-07-16T22:55:00,5,2178,148,2,138.3,10,PMT00028902,CARD,Online,Completed,248.94,INR
28903,2025-07-13T21:12:00,10,1407,20,1,91.96,0,PMT00028903,CARD,Online,Completed,91.96,INR
28904,2025-04-15T22:14:00,4,2451,90,1,59.66,0,PMT00028904,UPI,POS,Completed,59.66,INR
28905,2025-04-17T11:38:00,10,4671,175,2,49.91,10,PMT00028905,CASH,POS,Completed,89.84,INR
28906,2025-07-26T11:40:00,11,2298,101,2,115.61,5,PMT00028906,UPI,POS,Completed,219.66,INR
28907,2025-04-12T13:33:00,10,4377,108,1,35.47,0,PMT00028907,CARD,Online,Completed,35.47,INR
28908,2025-08-08T11:56:00,7,3347,71,1,40.04,5,PMT00028908,CARD,Online,Completed,38.04,INR
28909,2025-05-22T05:50:00,10,802,38,1,52.47,10,PMT00028909,WALLET,POS,Returned,47.22,INR
28910,2025-06-22T11:46:00,4,3159,20,1,91.96,0,PMT00028910,CARD,POS,Completed,91.96,INR
28911,2025-04-07T13:44:00,7,1938,67,1,25.45,0,PMT00028911,CARD,Online,Completed,25.45,INR
28912,2025-06-19T12:42:00,4,2809,145,3,65.29,0,PMT00028912,CARD,POS,Completed,195.87,INR
28913,2025-05-27T18:33:00,10,5245,195,3,36.23,0,PMT00028913,CASH,POS,Completed,108.69,INR
28914,2025-06-01T01:58:00,6,4712,209,1,6.49,10,PMT00028914,CARD,POS,Completed,5.84,INR
28915,2025-07-13T16:14:00,4,251,135,1,82.68,0,PMT00028915,UPI,POS,Completed,82.68,INR
28916,2025-04-29T20:06:00,8,5172,4,1,19.23,0,PMT00028916,CASH,POS,Completed,19.23,INR
28917,2025-05-17T14:58:00,4,3066,104,2,36.03,0,PMT00028917,UPI,Online,Completed,72.06,INR
28918,2025-07-28T05:44:00,1,61,20,1,91.96,0,PMT00028918,CARD,Online,Completed,91.96,INR
28919,2025-06-17T17:06:00,10,2942,5,1,37.46,15,PMT00028919,UPI,Online,Completed,31.84,INR
28920,2025-04-07T03:45:00,2,1691,143,1,92.0,15,PMT00028920,UPI,POS,Completed,78.2,INR
28921,2025-04-18T07:30:00,12,4213,243,1,26.64,0,PMT00028921,WALLET,Online,Completed,26.64,INR
28922,2025-07-06T21:38:00,10,2331,10,1,22.57,0,PMT00028922,CASH,POS,Completed,22.57,INR
28923,2025-04-14T14:08:00,4,5698,24,3,120.99,10,PMT00028923,CARD,POS,Completed,326.67,INR
28924,2025-06-14T19:58:00,5,5427,236,1,57.67,5,PMT00028924,CARD,Online,Completed,54.79,INR
28925,2025-07-21T14:44:00,5,3961,165,1,118.99,5,PMT00028925,CARD,POS,Completed,113.04,INR
28926,2025-08-14T22:28:00,9,2511,66,1,116.28,0,PMT00028926,CARD,Online,Refunded,116.28,INR
28927,2025-07-05T11:52:00,10,1114,239,2,124.12,5,PMT00028927,WALLET,Online,Completed,235.82,INR
28928,2025-08-17T06:34:00,11,2046,49,1,31.62,5,PMT00028928,CARD,POS,Completed,30.04,INR
28929,2025-07-16T08:52:00,4,46,78,1,71.93,0,PMT00028929,CARD,Online,Completed,71.93,INR
28930,2025-05-20T22:47:00,2,453,143,1,92.0,20,PMT00028930,CASH,POS,Returned,73.6,INR
28931,2025-04-27T19:10:00,4,1833,95,1,157.0,0,PMT00028931,UPI,Online,Completed,157.0,INR
28932,2025-07-17T02:24:00,4,1667,132,1,44.06,0,PMT00028932,CARD,POS,Returned,44.06,INR
28933,2025-06-16T20:27:00,11,817,43,1,74.89,0,PMT00028933,CARD,POS,Cancelled,74.89,INR
28934,2025-05-02T06:57:00,9,4892,199,1,36.63,0,PMT00028934,CARD,Online,Completed,36.63,INR
28935,2025-05-23T23:22:00,9,3538,78,1,71.93,5,PMT00028935,UPI,POS,Completed,68.33,INR
28936,2025-08-11T10:07:00,12,221,168,2,51.54,0,PMT00028936,UPI,POS,Completed,103.08,INR
28937,2025-04-22T15:54:00,4,3593,132,1,44.06,5,PMT00028937,WALLET,POS,Pending,41.86,INR
28938,2025-05-01T16:54:00,3,5996,96,1,94.66,0,PMT00028938,UPI,Online,Pending,94.66,INR
28939,2025-06-30T13:25:00,11,4964,153,1,53.5,0,PMT00028939,CARD,POS,Completed,53.5,INR
28940,2025-07-06T10:59:00,7,3716,141,1,67.73,0,PMT00028940,UPI,POS,Completed,67.73,INR
28941,2025-07-19T13:01:00,1,3927,223,2,65.17,20,PMT00028941,UPI,POS,Returned,104.28,INR
28942,2025-05-30T09:28:00,3,3348,172,1,28.15,20,PMT00028942,CARD,Online,Completed,22.52,INR
28943,2025-05-20T15:46:00,7,4258,150,5,39.43,0,PMT00028943,CARD,Online,Completed,197.15,INR
28944,2025-04-08T09:05:00,7,4446,138,2,55.64,0,PMT00028944,UPI,POS,Completed,111.28,INR
28945,2025-07-28T13:33:00,11,858,8,1,44.36,5,PMT00028945,UPI,POS,Completed,42.14,INR
28946,2025-07-25T21:17:00,2,1757,106,1,22.26,0,PMT00028946,WALLET,POS,Pending,22.26,INR
28947,2025-07-20T13:48:00,4,4309,17,1,94.59,20,PMT00028947,UPI,Online,Completed,75.67,INR
28948,2025-05-03T12:44:00,10,523,142,2,49.79,15,PMT00028948,UPI,POS,Completed,84.64,INR
28949,2025-05-28T22:52:00,9,4893,111,2,84.53,0,PMT00028949,CARD,Online,Completed,169.06,INR
28950,2025-07-29T12:20:00,4,2524,211,1,66.4,0,PMT00028950,CARD,POS,Refunded,66.4,INR
28951,2025-05-10T22:07:00,8,3610,102,2,18.84,10,PMT00028951,CARD,POS,Completed,33.92,INR
28952,2025-04-24T18:18:00,3,432,1,1,61.63,5,PMT00028952,UPI,POS,Completed,58.55,INR
28953,2025-06-15T06:20:00,1,1396,110,1,86.17,0,PMT00028953,CARD,POS,Completed,86.17,INR
28954,2025-05-03T00:36:00,4,288,53,1,62.28,15,PMT00028954,CASH,Online,Completed,52.94,INR
28955,2025-05-08T15:51:00,11,235,248,1,26.53,0,PMT00028955,CARD,Online,Completed,26.53,INR
28956,2025-06-28T21:05:00,3,582,237,2,70.64,15,PMT00028956,CARD,POS,Completed,120.08,INR
28957,2025-04-04T18:38:00,11,694,130,1,34.45,10,PMT00028957,CARD,Online,Completed,31.01,INR
28958,2025-05-20T09:35:00,10,859,107,3,63.05,0,PMT00028958,CARD,POS,Completed,189.15,INR
28959,2025-04-23T15:04:00,4,2796,205,1,51.2,0,PMT00028959,CARD,POS,Completed,51.2,INR
28960,2025-06-20T01:20:00,4,1786,49,1,31.62,0,PMT00028960,CARD,Online,Completed,31.62,INR
28961,2025-06-18T17:21:00,2,751,21,2,84.51,0,PMT00028961,UPI,POS,Completed,169.02,INR
28962,2025-07-02T12:50:00,7,2704,174,1,71.55,0,PMT00028962,CARD,POS,Completed,71.55,INR
28963,2025-07-28T13:10:00,11,3476,231,1,87.07,0,PMT00028963,CARD,POS,Pending,87.07,INR
28964,2025-04-18T19:06:00,1,2348,8,2,44.36,10,PMT00028964,CARD,Online,Completed,79.84,INR
28965,2025-07-20T01:01:00,4,2292,238,1,60.98,0,PMT00028965,CASH,Online,Cancelled,60.98,INR
28966,2025-05-27T06:37:00,11,5884,220,1,128.96,0,PMT00028966,CARD,POS,Completed,128.96,INR
28967,2025-05-03T09:50:00,7,2675,54,1,83.16,15,PMT00028967,CARD,POS,Completed,70.69,INR
28968,2025-06-13T13:50:00,12,5073,31,1,33.53,0,PMT00028968,CARD,POS,Completed,33.53,INR
28969,2025-05-17T20:11:00,4,4339,223,1,65.17,0,PMT00028969,CARD,Online,Cancelled,65.17,INR
28970,2025-07-18T14:14:00,3,4496,219,1,53.94,0,PMT00028970,UPI,POS,Returned,53.94,INR
28971,2025-06-21T15:29:00,10,775,190,5,117.74,10,PMT00028971,UPI,Online,Completed,529.85,INR
28972,2025-07-14T13:29:00,5,1738,217,1,102.97,5,PMT00028972,UPI,Online,Completed,97.82,INR
28973,2025-08-02T17:24:00,7,3134,80,1,99.68,0,PMT00028973,CARD,Online,Completed,99.68,INR
28974,2025-08-14T20:48:00,4,2825,222,1,82.68,10,PMT00028974,CARD,POS,Completed,74.41,INR
28975,2025-04-28T16:23:00,6,2413,113,1,52.65,5,PMT00028975,CARD,POS,Completed,50.02,INR
28976,2025-04-27T14:21:00,1,4949,50,1,43.49,0,PMT00028976,UPI,Online,Completed,43.49,INR
28977,2025-07-03T13:49:00,7,3460,182,1,111.59,0,PMT00028977,CASH,POS,Completed,111.59,INR
28978,2025-05-19T05:29:00,11,5168,18,2,89.9,0,PMT00028978,CARD,POS,Completed,179.8,INR
28979,2025-06-04T08:47:00,11,596,221,1,61.4,0,PMT00028979,CARD,POS,Completed,61.4,INR
28980,2025-06-10T14:24:00,3,4990,123,1,52.93,10,PMT00028980,UPI,POS,Completed,47.64,INR
28981,2025-07-23T19:38:00,1,4694,37,1,12.01,0,PMT00028981,UPI,Online,Completed,12.01,INR
28982,2025-04-24T03:22:00,4,4758,75,1,65.89,0,PMT00028982,UPI,POS,Completed,65.89,INR
28983,2025-05-22T02:27:00,8,2178,248,1,26.53,0,PMT00028983,CARD,POS,Completed,26.53,INR
28984,2025-04-12T03:45:00,8,2278,234,1,118.63,0,PMT00028984,WALLET,POS,Completed,118.63,INR
28985,2025-06-01T11:57:00,7,5292,61,2,91.39,0,PMT00028985,UPI,Online,Cancelled,182.78,INR
28986,2025-06-07T14:37:00,2,4884,137,1,69.72,0,PMT00028986,CARD,POS,Returned,69.72,INR
28987,2025-08-08T21:23:00,9,1364,90,1,59.66,0,PMT00028987,CARD,POS,Completed,59.66,INR
28988,2025-05-02T23:18:00,5,1580,110,1,86.17,0,PMT00028988,CARD,POS,Completed,86.17,INR
28989,2025-04-19T13:35:00,4,2225,229,1,45.0,0,PMT00028989,CASH,POS,Completed,45.0,INR
28990,2025-05-05T06:52:00,4,3483,147,1,20.79,15,PMT00028990,UPI,Online,Pending,17.67,INR
28991,2025-07-06T18:37:00,4,2271,174,4,71.55,0,PMT00028991,CARD,Online,Completed,286.2,INR
28992,2025-07-11T21:32:00,11,5143,38,3,52.47,0,PMT00028992,CARD,POS,Completed,157.41,INR
28993,2025-08-07T08:20:00,6,4295,20,1,91.96,5,PMT00028993,CARD,POS,Completed,87.36,INR
28994,2025-05-07T07:31:00,10,2997,87,1,54.84,5,PMT00028994,CARD,POS,Completed,52.1,INR
28995,2025-05-03T22:08:00,4,678,71,3,40.04,15,PMT00028995,UPI,POS,Completed,102.09,INR
28996,2025-05-21T22:21:00,11,5741,111,3,84.53,0,PMT00028996,UPI,POS,Completed,253.59,INR
28997,2025-04-10T13:30:00,1,5671,205,2,51.2,0,PMT00028997,WALLET,POS,Completed,102.4,INR
28998,2025-07-12T17:38:00,8,2657,82,1,45.97,0,PMT00028998,UPI,POS,Completed,45.97,INR
28999,2025-07-21T17:24:00,10,4544,160,4,55.57,15,PMT00028999,CARD,POS,Completed,188.92,INR
29000,2025-06-17T15:21:00,4,3537,203,1,15.88,0,PMT00029000,UPI,Online,Completed,15.88,INR
29001,2025-06-06T18:10:00,12,4617,123,1,52.93,0,PMT00029001,CARD,Online,Completed,52.93,INR
29002,2025-05-30T00:26:00,5,2405,78,3,71.93,0,PMT00029002,WALLET,POS,Completed,215.79,INR
29003,2025-06-26T14:06:00,7,128,91,1,71.58,5,PMT00029003,CASH,Online,Completed,68.0,INR
29004,2025-06-22T14:13:00,7,2852,87,1,54.84,0,PMT00029004,CARD,POS,Completed,54.84,INR
29005,2025-04-25T10:42:00,5,953,27,1,117.63,0,PMT00029005,CARD,Online,Completed,117.63,INR
29006,2025-04-30T10:56:00,9,336,238,1,60.98,0,PMT00029006,CARD,Online,Completed,60.98,INR
29007,2025-07-21T09:52:00,12,4432,218,1,41.08,0,PMT00029007,WALLET,POS,Completed,41.08,INR
29008,2025-05-10T10:35:00,11,3443,114,5,57.26,0,PMT00029008,CARD,POS,Completed,286.3,INR
29009,2025-08-04T13:26:00,9,1248,66,1,116.28,5,PMT00029009,CARD,POS,Completed,110.47,INR
29010,2025-06-05T05:04:00,8,1939,241,3,55.17,0,PMT00029010,CARD,Online,Completed,165.51,INR
29011,2025-07-07T13:58:00,6,3784,236,1,57.67,0,PMT00029011,CARD,POS,Completed,57.67,INR
29012,2025-08-15T03:15:00,11,3163,145,1,65.29,10,PMT00029012,UPI,Online,Completed,58.76,INR
29013,2025-07-29T18:06:00,4,3378,69,1,70.33,5,PMT00029013,UPI,POS,Completed,66.81,INR
29014,2025-08-10T17:23:00,11,1456,144,1,94.67,5,PMT00029014,CASH,POS,Completed,89.94,INR
29015,2025-04-30T22:59:00,10,5132,153,1,53.5,5,PMT00029015,CARD,POS,Completed,50.82,INR
29016,2025-04-06T08:24:00,10,359,20,1,91.96,0,PMT00029016,CARD,POS,Completed,91.96,INR
29017,2025-05-22T13:10:00,3,4249,135,3,82.68,0,PMT00029017,CARD,Online,Completed,248.04,INR
29018,2025-08-12T00:16:00,5,5431,87,4,54.84,5,PMT00029018,UPI,POS,Completed,208.4,INR
29019,2025-05-11T01:50:00,12,3783,95,1,157.0,0,PMT00029019,UPI,POS,Completed,157.0,INR
29020,2025-07-09T20:54:00,9,5026,201,1,15.28,15,PMT00029020,CARD,POS,Completed,12.99,INR
29021,2025-06-26T20:49:00,1,2346,147,2,20.79,0,PMT00029021,CARD,POS,Completed,41.58,INR
29022,2025-04-21T01:29:00,5,4901,31,1,33.53,5,PMT00029022,CARD,POS,Completed,31.85,INR
29023,2025-06-04T07:28:00,12,5686,12,1,59.13,5,PMT00029023,UPI,POS,Completed,56.17,INR
29024,2025-07-17T02:13:00,10,2116,168,1,51.54,0,PMT00029024,CASH,Online,Completed,51.54,INR
29025,2025-07-19T01:12:00,7,913,107,2,63.05,0,PMT00029025,CARD,POS,Completed,126.1,INR
