TransactionID,CustomerID,TransactionDate,ProductID,Quantity,Amount,StoreID
7646,820,2023-11-14 05:11:08,424,2,473.81,39
7647,225,2024-12-23 20:28:57,187,1,152.21,29
7648,203,2024-03-26 16:52:35,388,1,196.23,40
7649,274,2025-04-08 02:17:27,87,5,118.65,48
7650,817,2024-06-01 16:19:38,219,2,466.63,41
7651,431,2024-11-17 10:22:53,239,5,176.74,7
7652,531,2024-04-26 05:35:58,392,4,435.25,50
7653,603,2025-04-25 23:52:18,279,4,29.09,30
7654,492,2023-09-28 09:00:52,147,1,388.21,28
7655,383,2024-06-07 22:36:46,328,3,36.45,11
7656,214,2024-09-27 16:12:57,7,2,436.13,7
7657,989,2025-02-01 16:56:08,332,3,291.56,19
7658,624,2024-10-07 17:59:05,320,1,311.02,38
7659,366,2023-10-30 21:53:30,498,4,181.6,37
7660,455,2024-04-24 01:53:51,131,2,94.82,24
7661,295,2024-01-20 01:56:30,279,1,360.22,3
7662,384,2025-01-20 22:36:29,228,4,179.53,25
7663,242,2024-05-27 16:19:51,303,5,166.12,46
7664,643,2024-11-06 02:24:39,268,1,356.11,31
7665,605,2024-12-20 16:58:47,46,5,370.67,48
7666,867,2024-09-15 01:13:50,267,1,292.9,43
7667,846,2025-07-16 01:04:53,199,1,397.07,40
7668,238,2024-09-04 16:30:25,289,3,28.78,28
7669,918,2025-02-06 12:00:27,210,4,212.74,36
7670,469,2023-09-30 00:37:21,35,4,231.25,32
7671,397,2023-12-24 11:10:11,384,1,98.35,24
7672,791,2025-04-05 03:31:11,115,1,320.26,12
7673,704,2025-06-20 13:09:01,339,4,258.56,44
7674,654,2024-11-20 19:15:46,55,2,410.66,15
7675,108,2024-02-29 10:56:19,160,4,404.56,19
7676,288,2023-11-29 19:35:16,55,1,418.47,13
7677,150,2023-11-06 14:28:53,406,4,440.51,36
7678,92,2024-05-14 19:37:58,147,1,195.78,8
7679,964,2025-07-11 10:46:03,462,5,306.33,49
7680,512,2024-12-10 04:32:28,37,2,433.63,37
7681,186,2024-02-14 04:14:08,368,5,99.54,20
7682,64,2024-01-25 11:03:07,47,1,207.51,16
7683,523,2024-06-19 08:53:39,235,5,47.4,49
7684,927,2024-09-28 10:04:20,377,5,65.73,37
7685,183,2024-06-01 00:45:46,100,3,487.11,48
7686,805,2024-11-30 01:12:44,163,4,445.77,2
7687,31,2023-09-07 14:11:34,130,1,418.29,28
7688,235,2025-02-26 12:08:00,79,3,161.22,33
7689,789,2024-01-23 04:44:38,494,5,355.52,33
7690,552,2025-02-20 16:41:21,417,1,108.01,11
7691,926,2025-07-19 01:27:14,4,5,83.87,24
7692,882,2024-03-01 03:11:41,220,1,30.11,41
7693,899,2025-05-19 10:33:36,19,2,41.49,27
7694,782,2023-08-21 16:45:27,174,1,23.42,32
7695,362,2024-06-03 07:16:10,140,3,172.2,48
7696,866,2024-06-13 19:37:54,11,4,427.26,6
7697,559,2024-08-23 01:35:55,110,4,336.01,20
7698,643,2025-07-04 21:53:00,375,5,488.08,15
7699,131,2024-09-09 17:34:51,338,3,72.05,15
7700,990,2025-08-01 11:45:22,74,1,15.94,21
7701,134,2025-05-16 23:05:03,342,3,47.08,5
7702,787,2024-04-21 08:02:06,215,4,138.69,45
7703,913,2024-09-30 19:27:30,267,1,358.52,5
7704,7,2023-10-13 15:52:07,415,1,198.84,8
7705,261,2024-03-10 08:57:01,234,4,90.55,21
7706,426,2025-05-11 08:22:36,281,4,121.17,41
7707,399,2024-08-20 19:35:43,403,3,90.03,2
7708,576,2023-11-15 07:49:19,216,3,383.69,44
7709,833,2023-12-31 23:06:53,118,3,377.5,39
7710,57,2025-04-09 14:31:20,446,1,42.86,29
7711,294,2024-10-16 10:05:40,112,3,56.86,13
7712,920,2024-04-12 13:49:22,256,3,314.03,50
7713,135,2024-08-17 10:22:13,262,2,395.69,33
7714,154,2024-10-28 23:13:48,194,3,420.04,1
7715,363,2024-03-07 09:47:53,17,4,427.51,21
7716,187,2024-01-21 05:16:25,200,5,115.1,40
7717,578,2023-09-02 10:34:18,108,2,13.43,29
7718,239,2023-09-19 10:31:28,187,1,161.04,32
7719,386,2024-01-25 18:15:56,8,4,230.51,34
7720,664,2023-09-29 18:42:53,123,5,65.97,30
7721,810,2024-01-06 15:03:20,191,3,121.54,23
7722,43,2024-07-29 23:06:16,190,3,456.31,19
7723,836,2023-11-21 20:21:03,65,5,304.67,29
7724,745,2025-03-01 08:53:24,420,5,431.48,8
7725,633,2024-11-30 11:23:08,296,4,387.8,29
7726,856,2025-02-06 10:20:03,300,4,56.33,14
7727,628,2023-10-23 20:54:08,4,4,385.32,30
7728,612,2025-07-03 01:56:32,19,4,414.24,2
7729,508,2025-05-05 18:50:15,388,5,121.67,26
7730,792,2025-03-10 05:06:34,350,1,415.33,32
7731,577,2024-11-26 06:54:53,455,5,217.52,9
7732,710,2024-07-18 00:16:53,358,5,499.94,7
7733,536,2024-09-20 17:55:33,362,2,489.0,19
7734,725,2023-08-25 10:44:24,153,4,277.94,30
7735,24,2025-06-28 03:14:11,48,1,88.92,3
7736,738,2025-06-06 12:06:31,389,1,388.2,37
7737,570,2024-06-23 23:01:01,170,1,129.92,44
7738,384,2023-11-19 01:15:50,231,5,217.02,44
7739,923,2025-02-18 21:39:42,69,5,81.92,27
7740,750,2025-01-02 17:17:44,285,4,340.48,45
7741,212,2023-09-05 18:06:24,114,5,211.74,44
7742,70,2023-08-21 21:28:36,93,1,356.63,4
7743,343,2025-04-11 17:38:58,283,4,240.11,31
7744,413,2025-04-29 02:57:09,104,3,106.02,19
7745,810,2025-01-04 16:15:08,483,1,439.12,4
7746,854,2024-05-11 21:58:42,322,3,444.16,6
7747,829,2023-08-26 16:55:45,80,4,199.21,50
7748,978,2024-10-20 14:21:42,389,4,420.83,12
7749,333,2023-11-04 14:55:45,21,5,497.76,24
7750,689,2025-08-20 14:35:25,293,5,363.51,26
7751,72,2024-05-21 18:06:27,329,3,383.03,11
7752,225,2023-10-12 05:33:11,137,3,108.36,20
7753,505,2025-01-24 15:20:21,18,4,135.61,21
7754,671,2024-12-28 08:45:40,153,1,51.38,50
7755,198,2025-04-09 22:49:28,304,4,411.88,33
7756,952,2023-12-03 12:35:14,49,3,134.2,24
7757,929,2025-06-28 02:17:27,327,4,18.78,44
7758,482,2024-05-26 16:40:44,442,4,406.07,46
7759,604,2023-09-12 17:01:22,70,5,437.75,8
7760,805,2024-10-26 01:14:55,498,5,68.21,50
7761,872,2023-11-29 17:59:11,8,4,413.52,10
7762,844,2024-08-11 17:49:54,114,2,139.82,2
7763,144,2024-07-14 18:34:02,146,4,55.36,31
7764,696,2025-08-15 05:02:44,405,5,475.24,41
7765,954,2023-09-14 06:20:15,119,4,45.78,34
7766,985,2024-05-08 06:10:20,220,2,35.36,45
7767,253,2023-09-13 23:12:33,430,5,199.62,26
7768,567,2024-06-12 22:48:21,359,2,220.2,22
7769,423,2023-11-04 05:59:14,299,1,497.04,29
7770,566,2023-10-12 21:07:38,487,1,313.71,44
7771,688,2025-07-14 07:14:43,191,1,448.19,41
7772,887,2025-05-25 07:15:05,364,5,102.55,34
7773,888,2025-08-19 16:29:28,465,4,322.62,18
7774,865,2023-12-15 14:15:15,137,3,371.84,34
7775,823,2024-03-07 23:04:06,180,5,115.99,14
7776,614,2025-05-02 03:35:57,497,3,141.34,26
7777,142,2025-01-31 06:57:58,65,1,92.56,20
7778,37,2025-04-03 14:58:59,375,5,493.44,23
7779,647,2023-11-14 23:45:14,22,3,212.76,13
7780,62,2024-06-16 18:20:13,391,2,360.1,14
7781,897,2025-06-26 08:13:39,92,5,274.71,26
7782,905,2024-05-24 12:08:49,167,5,108.92,34
7783,932,2023-11-24 12:05:05,339,3,360.47,11
7784,793,2024-07-10 02:10:08,179,2,101.49,44
7785,541,2023-11-29 10:58:51,155,4,377.29,49
7786,496,2024-11-15 13:46:46,278,2,152.94,2
7787,139,2025-02-26 11:21:39,108,2,344.64,1
7788,551,2023-08-23 17:24:43,334,1,265.72,50
7789,110,2024-05-31 02:41:25,286,2,140.06,19
7790,430,2024-07-21 21:55:07,104,5,164.2,36
7791,203,2024-01-16 01:57:01,437,1,322.86,19
7792,215,2024-10-13 01:08:09,362,1,242.19,36
7793,211,2025-03-16 00:41:09,208,1,18.2,31
7794,559,2025-03-19 17:40:27,170,4,458.02,20
7795,49,2024-03-12 12:18:16,261,4,337.96,3
7796,365,2025-07-30 15:17:43,470,5,459.58,27
7797,622,2025-03-29 10:12:31,38,3,322.85,6
7798,571,2025-07-15 01:45:42,19,2,223.55,26
7799,74,2025-07-14 00:27:36,441,4,225.49,28
7800,611,2024-05-22 16:00:36,63,5,449.57,11
7801,797,2025-04-10 13:58:38,40,5,281.01,3
7802,947,2024-01-24 18:42:23,322,2,247.12,34
7803,527,2024-02-19 17:36:41,238,2,396.65,21
7804,821,2024-12-10 06:18:10,349,1,390.04,46
7805,480,2024-02-19 15:42:29,422,2,286.4,9
7806,405,2024-08-04 01:09:27,415,2,317.31,1
7807,678,2025-07-05 20:38:38,451,1,423.67,17
7808,821,2024-09-11 05:54:25,251,3,429.98,47
7809,724,2023-12-12 05:44:21,231,2,58.29,30
7810,963,2025-01-19 05:15:46,167,4,210.03,10
7811,52,2023-12-03 16:24:01,10,1,114.32,49
7812,160,2024-04-23 01:05:38,227,5,69.37,16
7813,671,2024-12-09 08:48:50,192,1,144.28,48
7814,750,2024-01-23 16:31:14,128,2,273.6,30
7815,53,2025-06-21 09:41:49,150,5,249.36,9
7816,795,2024-03-22 18:42:19,87,4,455.8,4
7817,28,2024-12-10 06:41:14,350,4,141.71,1
7818,227,2025-05-26 15:10:04,304,4,164.25,29
7819,49,2024-01-17 07:09:41,415,1,88.51,33
7820,181,2024-01-01 15:50:44,134,4,196.23,50
7821,278,2024-08-31 21:37:19,35,4,221.49,6
7822,826,2023-11-09 20:11:09,214,4,233.12,8
7823,216,2024-05-03 15:23:50,380,4,394.76,48
7824,189,2025-08-06 20:34:40,367,5,344.62,33
7825,940,2024-09-03 06:21:16,156,5,100.59,44
7826,673,2025-08-08 23:23:50,148,2,413.37,28
7827,772,2025-03-04 17:14:43,262,5,207.12,14
7828,276,2025-07-31 02:43:15,412,1,143.97,21
7829,821,2025-02-21 01:21:34,414,1,195.88,33
7830,648,2025-05-16 06:11:53,170,4,430.3,31
7831,500,2025-02-14 20:31:33,443,5,390.53,8
7832,145,2025-02-03 21:15:52,173,2,401.46,41
7833,594,2024-06-03 14:49:03,302,2,421.56,45
7834,832,2023-11-25 20:52:26,184,1,45.6,19
7835,450,2024-07-13 13:35:47,262,3,236.13,17
7836,837,2023-08-31 20:24:15,73,3,229.42,34
7837,127,2023-10-22 00:16:57,19,2,499.91,3
7838,26,2024-08-28 17:24:26,464,1,402.19,12
7839,694,2024-04-17 05:16:28,417,5,437.4,40
7840,21,2024-04-23 06:06:05,210,5,468.56,3
7841,416,2024-05-10 02:41:56,406,4,433.66,16
7842,267,2025-07-03 07:39:13,110,4,354.03,25
7843,49,2025-08-06 08:12:42,246,3,205.04,39
7844,949,2025-02-09 23:59:31,47,1,455.75,20
7845,592,2024-02-15 02:37:30,47,3,479.52,40
7846,301,2023-12-13 08:05:01,181,2,204.11,31
7847,972,2023-12-06 20:02:56,441,2,418.6,50
7848,762,2024-01-02 21:30:13,287,1,274.33,23
7849,305,2024-11-13 00:33:26,296,5,335.11,9
7850,796,2025-08-19 11:54:07,339,3,227.32,50
7851,128,2025-02-07 12:44:55,353,2,235.7,33
7852,770,2025-01-23 04:49:03,33,1,361.09,14
7853,320,2025-06-06 09:38:31,227,3,21.75,11
7854,820,2024-01-21 19:06:14,282,2,197.17,6
7855,160,2024-10-12 08:11:45,212,4,418.93,44
7856,582,2023-11-12 23:07:54,315,3,62.3,11
7857,696,2024-10-25 05:16:44,341,1,164.9,45
7858,75,2024-10-25 18:09:29,454,3,364.96,33
7859,872,2024-02-24 18:34:07,315,1,85.25,1
7860,1,2024-03-11 17:10:59,296,5,180.74,14
7861,429,2024-12-14 01:17:26,419,5,324.44,1
7862,338,2024-11-18 08:24:21,463,4,244.78,30
7863,850,2024-01-04 12:21:53,403,1,479.49,9
7864,741,2025-07-04 06:55:33,65,1,446.43,46
7865,923,2025-07-12 01:35:36,469,5,418.29,30
7866,441,2024-09-14 02:25:15,143,3,27.19,19
7867,994,2024-01-30 08:47:01,316,4,176.11,1
7868,234,2025-05-12 02:33:06,480,2,399.69,19
7869,852,2024-12-28 16:15:37,187,4,161.05,22
7870,346,2025-02-15 04:58:27,375,4,433.18,46
7871,946,2024-04-13 13:28:20,490,3,387.72,29
7872,546,2024-12-28 14:32:09,385,3,442.2,8
7873,39,2024-08-21 11:01:06,386,4,405.68,23
7874,360,2025-05-26 01:13:38,240,5,398.99,5
7875,418,2024-12-25 12:47:22,141,2,343.85,17
7876,595,2025-03-18 17:07:26,336,1,13.59,42
7877,540,2024-12-06 10:55:46,382,2,432.5,36
7878,676,2024-08-08 15:59:11,429,4,189.53,26
7879,550,2023-11-20 17:00:04,408,1,391.3,19
7880,647,2024-06-03 11:46:56,26,4,161.32,29
7881,963,2024-04-02 19:37:40,222,5,68.62,22
7882,126,2025-08-09 22:21:26,90,2,81.95,18
7883,762,2024-10-23 19:41:27,369,2,175.34,41
7884,551,2023-11-02 00:06:54,498,5,257.29,9
7885,694,2025-03-01 04:45:30,119,3,132.98,13
7886,790,2023-12-15 16:13:43,6,5,309.5,28
7887,459,2024-05-06 17:46:15,385,3,273.53,2
7888,684,2025-05-26 14:03:30,145,4,494.27,41
7889,125,2024-03-30 12:02:35,138,1,195.86,45
7890,808,2024-09-17 19:11:54,26,4,348.14,35
7891,999,2024-03-23 03:09:38,310,4,301.66,26
7892,336,2024-06-07 17:35:40,174,2,481.85,43
7893,848,2024-10-08 18:22:10,124,2,238.73,9
7894,326,2025-07-17 18:30:19,161,1,388.09,2
7895,599,2023-12-13 00:28:32,421,4,448.59,7
7896,474,2025-05-09 15:06:54,213,5,384.76,50
7897,633,2023-11-01 05:24:53,262,4,140.64,13
7898,438,2023-10-23 13:14:10,3,4,494.88,7
7899,414,2025-03-02 21:03:47,215,3,155.32,7
7900,609,2023-09-13 23:01:52,192,5,222.1,36
7901,481,2025-05-04 11:40:36,116,5,189.84,13
7902,846,2024-06-15 18:07:45,116,1,231.72,34
7903,862,2024-04-28 11:30:52,478,1,414.21,47
7904,604,2025-02-08 14:07:06,321,5,442.92,38
7905,119,2025-07-14 17:28:18,493,1,363.41,47
7906,822,2023-11-02 21:32:28,369,5,13.58,18
7907,70,2024-10-03 15:51:29,124,3,210.5,46
7908,389,2024-01-25 18:40:15,403,4,154.98,41
7909,270,2024-01-04 08:37:50,324,3,161.9,19
7910,866,2024-06-16 07:39:15,470,3,96.17,13
7911,215,2024-09-06 01:01:37,356,1,180.65,43
7912,16,2024-12-26 11:35:58,111,4,391.25,4
7913,272,2025-04-01 02:25:51,320,3,321.09,50
7914,106,2024-12-12 11:38:53,165,4,169.59,40
7915,642,2024-09-01 14:54:20,220,3,430.98,24
7916,23,2024-08-27 18:48:17,293,2,450.88,33
7917,196,2024-09-07 23:27:40,28,4,357.7,5
7918,823,2024-11-03 23:37:38,191,1,317.13,21
7919,286,2025-01-05 17:02:59,393,1,290.17,35
7920,947,2025-05-06 13:52:07,382,4,450.64,29
7921,129,2023-12-12 22:35:51,476,1,294.81,44
7922,654,2023-10-31 06:50:13,339,1,354.48,44
7923,28,2025-05-28 12:59:33,8,4,197.34,23
7924,478,2025-01-29 20:59:36,160,2,351.05,29
7925,920,2023-12-23 22:16:47,452,4,206.12,17
7926,679,2025-06-15 13:20:19,456,3,161.95,48
7927,795,2024-10-26 00:04:03,293,1,294.72,33
7928,803,2024-02-18 12:31:55,290,2,287.86,43
7929,858,2025-04-26 01:43:15,351,4,261.05,3
7930,741,2025-06-29 03:37:14,46,4,447.35,38
7931,178,2025-07-23 10:38:14,443,5,64.27,44
7932,723,2025-01-19 07:31:30,445,5,442.38,25
7933,727,2023-10-04 16:37:12,456,3,32.3,28
7934,780,2024-12-01 17:46:25,77,4,336.11,43
7935,784,2024-06-01 13:34:12,214,3,168.67,34
7936,995,2023-11-07 06:07:37,111,1,257.77,4
7937,206,2024-01-09 18:09:44,304,3,99.46,15
7938,811,2024-03-18 00:49:33,491,5,208.57,32
7939,607,2024-04-24 09:49:10,103,5,408.03,44
7940,231,2025-04-15 16:30:38,211,4,439.65,19
7941,84,2024-10-29 22:02:00,382,1,456.69,4
7942,678,2025-04-17 01:13:25,358,3,85.23,30
7943,936,2023-10-26 08:47:58,206,3,394.63,18
7944,463,2024-12-12 23:52:13,177,2,408.34,13
7945,101,2025-03-09 03:33:27,485,4,204.94,43
7946,479,2025-03-11 17:10:21,23,1,292.48,45
7947,303,2025-08-09 06:10:26,140,4,416.42,11
7948,854,2024-04-20 12:41:26,336,5,372.81,36
7949,504,2024-10-19 06:01:03,359,4,408.46,22
7950,157,2025-04-03 00:21:35,415,1,198.82,38
7951,453,2024-07-31 18:19:15,118,2,125.18,16
7952,868,2025-01-10 05:06:22,399,3,361.16,4
7953,22,2025-05-11 01:15:45,446,2,21.62,2
7954,930,2023-12-01 04:48:47,177,4,379.69,18
7955,528,2024-06-25 06:05:43,24,3,463.49,40
7956,363,2024-08-11 03:24:44,250,3,145.71,23
7957,265,2024-07-01 18:08:20,322,1,176.4,16
7958,828,2024-12-18 02:16:31,82,2,202.57,4
7959,516,2023-11-13 20:29:02,65,5,46.65,41
7960,87,2024-12-25 01:18:13,224,1,375.29,49
7961,602,2024-04-06 12:22:20,286,2,79.49,18
7962,827,2025-06-14 05:31:51,449,2,173.46,38
7963,655,2024-02-03 18:58:40,208,3,229.57,10
7964,323,2024-11-17 03:29:51,295,3,312.49,28
7965,477,2023-10-07 12:06:25,238,2,362.5,19
7966,251,2025-06-13 02:43:05,466,1,254.16,14
7967,361,2024-09-25 12:48:26,149,1,15.85,25
7968,808,2025-07-15 08:06:32,480,3,297.84,37
7969,4,2023-09-19 01:19:47,77,5,430.18,26
7970,916,2025-08-20 06:29:45,238,5,43.92,7
7971,280,2024-03-28 01:57:04,259,3,458.12,14
7972,923,2025-01-01 00:14:29,180,2,49.94,14
7973,328,2024-05-17 12:27:01,265,3,397.8,33
7974,588,2024-05-20 18:37:28,101,4,174.08,23
7975,466,2023-09-24 09:36:36,209,4,352.96,9
7976,494,2024-09-30 13:59:14,265,4,358.94,50
7977,316,2024-01-05 16:04:56,431,3,414.24,4
7978,28,2024-04-03 11:47:50,13,2,356.29,33
7979,867,2024-07-06 23:09:05,482,1,349.69,29
7980,951,2025-07-23 04:11:19,51,1,135.42,8
7981,683,2025-05-10 06:00:47,280,5,24.39,10
7982,131,2024-03-01 05:52:09,292,2,384.18,5
7983,306,2025-01-17 04:22:32,300,3,376.65,25
7984,204,2024-09-19 17:36:06,428,2,179.51,3
7985,762,2025-07-19 22:29:29,414,5,469.33,29
7986,991,2025-02-21 07:49:53,404,1,359.12,49
7987,205,2024-01-23 06:02:29,270,1,470.16,48
7988,827,2023-12-19 01:46:00,302,3,173.06,12
7989,923,2023-10-12 06:27:42,317,4,415.64,30
7990,865,2023-09-14 07:57:04,134,4,63.45,35
7991,30,2024-09-08 13:01:03,231,2,222.64,8
7992,834,2023-12-01 04:01:45,110,3,370.89,32
7993,93,2024-06-20 00:22:58,391,1,284.39,6
7994,601,2024-09-01 17:02:36,338,4,112.85,8
7995,84,2023-11-08 21:05:38,187,5,103.53,21
7996,499,2024-12-14 07:25:53,317,4,41.99,33
7997,620,2024-09-02 11:11:03,359,4,376.92,20
7998,14,2025-07-20 22:03:58,221,2,112.27,46
7999,964,2024-08-21 07:58:24,487,5,420.95,16
8000,560,2025-02-09 12:13:36,296,2,276.2,9
8001,218,2024-01-01 22:44:30,122,3,197.72,25
8002,995,2024-04-28 01:00:00,213,1,495.0,39
8003,706,2025-05-16 09:10:13,242,3,256.55,28
8004,568,2025-03-24 19:40:27,185,1,378.15,2
8005,59,2024-03-04 22:54:58,452,2,90.28,2
8006,768,2025-08-03 01:02:09,151,5,208.8,42
8007,766,2024-06-24 03:49:52,465,4,291.48,28
8008,769,2025-04-27 06:14:21,330,5,241.54,17
8009,901,2025-06-25 22:04:32,473,3,387.89,44
8010,23,2024-10-05 12:19:05,480,2,387.48,9
8011,343,2024-03-28 06:23:55,371,5,300.51,34
8012,539,2023-11-02 14:37:04,167,3,127.48,47
8013,861,2024-01-07 06:34:02,148,4,31.89,2
8014,190,2024-11-30 09:40:06,1,5,188.03,33
8015,57,2023-09-25 15:31:35,421,3,380.17,42
8016,406,2023-09-14 15:38:52,3,3,106.23,24
8017,800,2024-05-27 20:22:52,263,4,73.58,35
8018,804,2024-06-29 01:56:27,18,5,95.77,39
8019,129,2025-07-25 19:32:30,292,5,327.14,18
8020,978,2024-10-15 12:27:44,116,5,371.25,24
8021,593,2024-05-12 01:42:49,233,1,247.62,17
8022,280,2024-10-18 18:51:52,11,5,10.71,43
8023,779,2024-11-29 03:22:38,493,2,274.6,24
8024,711,2023-08-30 01:11:34,324,5,381.74,22
8025,56,2023-11-19 04:13:11,43,1,386.25,5
8026,928,2023-12-29 02:40:45,319,3,304.5,30
8027,304,2023-12-31 18:06:48,359,4,405.21,47
8028,395,2025-04-19 01:19:21,150,2,469.75,45
8029,957,2024-03-23 11:11:07,456,4,464.04,28
8030,499,2024-04-01 20:17:39,262,1,436.78,9
8031,465,2024-12-30 07:49:54,208,3,495.13,27
8032,465,2025-02-09 19:37:46,436,5,400.54,49
8033,641,2024-01-12 19:13:10,294,4,411.49,14
8034,211,2023-09-03 02:39:41,298,2,369.85,38
8035,223,2025-01-31 15:56:05,67,1,18.01,6
8036,363,2025-03-13 15:36:45,146,2,281.37,44
8037,576,2024-08-03 20:21:37,454,4,332.66,40
8038,555,2024-07-19 13:27:22,423,1,331.99,21
8039,916,2025-06-22 05:17:13,162,3,253.12,23
8040,834,2025-01-30 00:02:48,112,5,52.1,9
8041,79,2024-07-17 15:01:28,121,4,406.93,25
8042,470,2024-03-28 02:42:10,43,2,79.12,26
8043,64,2024-05-06 20:42:27,53,4,88.13,38
8044,559,2023-12-03 12:20:03,137,2,410.23,39
8045,12,2024-07-28 23:18:50,495,3,55.63,10
8046,431,2025-07-06 03:06:21,203,3,393.89,16
8047,117,2024-05-12 17:34:30,177,4,495.88,5
8048,739,2025-05-05 17:57:16,6,2,447.88,36
8049,858,2024-02-29 21:16:07,180,1,244.1,4
8050,949,2025-06-24 18:17:12,451,5,498.01,42
8051,690,2023-10-06 04:59:25,363,5,374.13,10
8052,558,2023-12-25 21:34:29,87,3,454.31,15
8053,340,2024-02-12 07:08:56,445,2,480.0,19
8054,396,2024-05-28 16:16:41,341,5,248.41,18
8055,103,2024-11-29 03:45:35,215,3,298.81,50
8056,862,2024-09-09 14:41:32,422,3,142.82,23
8057,871,2025-03-31 12:06:16,384,2,315.7,34
8058,330,2023-10-18 12:02:51,53,5,30.58,26
8059,606,2025-03-17 02:12:25,276,4,314.17,17
8060,182,2024-05-09 22:04:51,56,5,121.44,21
8061,946,2024-12-19 21:15:22,298,4,113.22,1
8062,557,2024-03-03 20:43:20,375,5,401.79,32
8063,680,2024-11-23 15:06:31,324,4,336.65,27
8064,858,2024-08-16 06:28:02,347,4,406.08,4
8065,170,2025-05-30 16:19:54,269,3,211.01,8
8066,333,2024-10-28 14:00:51,152,2,159.26,39
8067,959,2024-08-05 12:28:15,500,1,282.63,36
8068,534,2023-08-30 10:49:57,370,4,232.68,50
8069,238,2025-01-20 12:29:09,37,3,359.91,35
8070,567,2024-08-20 12:20:31,302,2,327.56,33
8071,599,2024-03-09 02:07:26,74,5,429.81,49
8072,598,2025-03-22 01:10:43,213,3,151.02,30
8073,299,2025-01-18 09:29:50,170,2,271.87,6
8074,593,2025-05-25 17:02:45,333,1,274.37,31
8075,528,2025-06-05 07:44:05,265,3,371.2,50
8076,256,2024-11-23 09:20:09,12,3,21.79,39
8077,988,2024-07-24 23:24:47,143,3,458.49,29
8078,145,2023-10-19 06:06:40,242,4,258.49,4
8079,302,2024-11-09 15:12:19,348,2,280.35,44
8080,65,2025-02-18 04:40:58,453,2,243.78,35
8081,46,2025-01-06 15:41:20,499,5,215.43,42
8082,836,2025-01-15 21:56:16,495,4,167.79,47
8083,993,2024-10-13 05:08:49,119,3,483.47,35
8084,57,2024-09-30 03:09:22,122,3,456.06,8
8085,760,2024-10-16 06:35:38,290,1,60.48,1
8086,262,2024-07-06 05:23:43,478,5,356.23,10
8087,995,2025-01-30 15:07:10,318,2,251.65,1
8088,755,2023-11-28 13:34:42,343,4,362.92,40
8089,748,2024-08-02 16:00:13,333,2,198.52,12
8090,330,2023-10-19 01:50:15,303,4,100.78,43
8091,154,2023-09-30 03:52:31,476,1,266.44,28
8092,263,2025-02-11 23:23:58,57,3,341.42,33
8093,968,2024-09-20 15:50:31,264,3,94.84,46
8094,190,2025-05-27 23:38:58,494,4,86.63,19
8095,125,2024-07-28 15:19:04,492,5,41.13,4
8096,974,2023-10-03 16:11:01,30,3,337.21,40
8097,285,2024-08-06 07:26:44,295,1,406.4,24
8098,92,2023-08-29 13:57:14,84,4,45.72,39
8099,565,2023-09-25 14:19:15,138,5,360.02,22
8100,20,2024-09-13 11:48:40,361,4,153.44,41
8101,891,2024-07-06 23:13:22,39,3,483.65,2
8102,457,2024-01-04 14:18:02,269,2,324.69,40
8103,159,2024-09-03 21:55:10,344,3,144.95,49
8104,314,2025-02-10 14:19:33,84,1,131.51,24
8105,665,2023-10-26 09:47:33,131,4,60.15,19
8106,263,2024-12-22 01:16:15,175,4,296.74,20
8107,11,2024-12-24 15:37:06,10,2,491.45,43
8108,38,2025-06-10 11:47:43,61,2,248.59,13
8109,220,2023-09-06 18:54:22,465,4,243.23,26
8110,210,2025-01-16 16:25:11,263,1,198.68,11
8111,880,2024-04-14 02:21:57,8,5,297.56,17
8112,626,2025-07-04 16:29:37,437,1,370.8,22
8113,457,2024-12-10 10:15:24,325,2,248.61,27
8114,114,2024-11-18 07:03:53,199,3,490.82,23
8115,420,2025-04-15 17:31:59,164,4,72.11,1
8116,84,2024-06-05 10:44:34,83,4,162.71,25
8117,141,2024-04-03 01:43:47,256,3,462.47,33
8118,722,2023-11-20 12:59:03,57,2,174.26,31
8119,264,2024-07-28 14:48:31,463,3,334.51,50
8120,486,2025-05-03 16:46:29,398,2,331.04,13
8121,788,2024-08-27 10:04:33,229,3,162.13,43
8122,345,2025-04-08 16:00:02,170,1,363.28,32
8123,718,2024-10-26 09:29:42,144,4,347.67,38
8124,981,2024-05-03 22:47:54,69,5,43.02,28
8125,602,2024-02-03 22:21:38,346,2,127.27,33
8126,279,2024-08-23 22:21:21,291,1,353.58,13
8127,458,2023-09-17 11:18:05,81,1,13.23,3
8128,204,2023-10-30 03:14:37,192,2,360.38,5
8129,635,2025-01-15 17:28:37,198,5,202.67,15
8130,186,2024-01-28 21:45:32,10,1,298.64,5
8131,227,2024-08-27 00:51:38,119,4,228.86,5
8132,959,2024-11-24 10:53:48,62,5,225.94,20
8133,160,2024-08-19 00:01:20,280,3,228.12,39
8134,977,2025-01-29 12:16:52,289,3,435.44,4
8135,943,2025-02-25 03:00:07,245,2,291.4,18
8136,851,2024-09-24 11:54:42,234,5,122.8,20
8137,723,2025-04-09 20:08:41,226,2,147.6,30
8138,904,2023-09-08 09:21:34,328,4,360.61,22
8139,394,2024-09-27 02:01:04,466,4,313.94,13
8140,39,2024-05-24 07:47:02,381,2,290.64,2
8141,458,2025-01-02 00:03:21,487,1,209.22,15
8142,220,2024-07-02 22:38:26,128,2,408.14,25
8143,700,2024-03-05 23:30:45,390,1,239.01,9
